STATE,LOGRECNO,GEOID,GEOGRAPHY NAME
RI,0001256,15000US440070140004,"Block Group 4, Census Tract 140, Providence County, Rhode Island"
RI,0001257,15000US440070140005,"Block Group 5, Census Tract 140, Providence County, Rhode Island"
RI,0001258,15000US440070141001,"Block Group 1, Census Tract 141, Providence County, Rhode Island"
RI,0001259,15000US440070141002,"Block Group 2, Census Tract 141, Providence County, Rhode Island"
RI,0001260,15000US440070141003,"Block Group 3, Census Tract 141, Providence County, Rhode Island"
RI,0001261,15000US440070141004,"Block Group 4, Census Tract 141, Providence County, Rhode Island"
RI,0001262,15000US440070142001,"Block Group 1, Census Tract 142, Providence County, Rhode Island"
RI,0001263,15000US440070142002,"Block Group 2, Census Tract 142, Providence County, Rhode Island"
RI,0001264,15000US440070142003,"Block Group 3, Census Tract 142, Providence County, Rhode Island"
RI,0001265,15000US440070143001,"Block Group 1, Census Tract 143, Providence County, Rhode Island"
RI,0001266,15000US440070143002,"Block Group 2, Census Tract 143, Providence County, Rhode Island"
RI,0001267,15000US440070143003,"Block Group 3, Census Tract 143, Providence County, Rhode Island"
RI,0001268,15000US440070143004,"Block Group 4, Census Tract 143, Providence County, Rhode Island"
RI,0001269,15000US440070144001,"Block Group 1, Census Tract 144, Providence County, Rhode Island"
RI,0001270,15000US440070144002,"Block Group 2, Census Tract 144, Providence County, Rhode Island"
RI,0001271,15000US440070144003,"Block Group 3, Census Tract 144, Providence County, Rhode Island"
RI,0001272,15000US440070145011,"Block Group 1, Census Tract 145.01, Providence County, Rhode Island"
RI,0001273,15000US440070145012,"Block Group 2, Census Tract 145.01, Providence County, Rhode Island"
RI,0001274,15000US440070145013,"Block Group 3, Census Tract 145.01, Providence County, Rhode Island"
RI,0001275,15000US440070145021,"Block Group 1, Census Tract 145.02, Providence County, Rhode Island"
RI,0001276,15000US440070145022,"Block Group 2, Census Tract 145.02, Providence County, Rhode Island"
RI,0001277,15000US440070145023,"Block Group 3, Census Tract 145.02, Providence County, Rhode Island"
RI,0001278,15000US440070146001,"Block Group 1, Census Tract 146, Providence County, Rhode Island"
RI,0001279,15000US440070146002,"Block Group 2, Census Tract 146, Providence County, Rhode Island"
RI,0001280,15000US440070146003,"Block Group 3, Census Tract 146, Providence County, Rhode Island"
RI,0001281,15000US440070147001,"Block Group 1, Census Tract 147, Providence County, Rhode Island"
RI,0001282,15000US440070147002,"Block Group 2, Census Tract 147, Providence County, Rhode Island"
RI,0001283,15000US440070147003,"Block Group 3, Census Tract 147, Providence County, Rhode Island"
RI,0001284,15000US440070147004,"Block Group 4, Census Tract 147, Providence County, Rhode Island"
RI,0001285,15000US440070147005,"Block Group 5, Census Tract 147, Providence County, Rhode Island"
RI,0001286,15000US440070147006,"Block Group 6, Census Tract 147, Providence County, Rhode Island"
RI,0001287,15000US440070148001,"Block Group 1, Census Tract 148, Providence County, Rhode Island"
RI,0001288,15000US440070148002,"Block Group 2, Census Tract 148, Providence County, Rhode Island"
RI,0001289,15000US440070148003,"Block Group 3, Census Tract 148, Providence County, Rhode Island"
RI,0001290,15000US440070150001,"Block Group 1, Census Tract 150, Providence County, Rhode Island"
RI,0001291,15000US440070150002,"Block Group 2, Census Tract 150, Providence County, Rhode Island"
RI,0001292,15000US440070151001,"Block Group 1, Census Tract 151, Providence County, Rhode Island"
RI,0001293,15000US440070151002,"Block Group 2, Census Tract 151, Providence County, Rhode Island"
RI,0001294,15000US440070151003,"Block Group 3, Census Tract 151, Providence County, Rhode Island"
RI,0001295,15000US440070152001,"Block Group 1, Census Tract 152, Providence County, Rhode Island"
RI,0001296,15000US440070152002,"Block Group 2, Census Tract 152, Providence County, Rhode Island"
RI,0001297,15000US440070153001,"Block Group 1, Census Tract 153, Providence County, Rhode Island"
RI,0001298,15000US440070153002,"Block Group 2, Census Tract 153, Providence County, Rhode Island"
RI,0001299,15000US440070154001,"Block Group 1, Census Tract 154, Providence County, Rhode Island"
RI,0001300,15000US440070154002,"Block Group 2, Census Tract 154, Providence County, Rhode Island"
RI,0001301,15000US440070155001,"Block Group 1, Census Tract 155, Providence County, Rhode Island"
RI,0001302,15000US440070155002,"Block Group 2, Census Tract 155, Providence County, Rhode Island"
RI,0001303,15000US440070155003,"Block Group 3, Census Tract 155, Providence County, Rhode Island"
RI,0001304,15000US440070155004,"Block Group 4, Census Tract 155, Providence County, Rhode Island"
RI,0001305,15000US440070156001,"Block Group 1, Census Tract 156, Providence County, Rhode Island"
RI,0001306,15000US440070156002,"Block Group 2, Census Tract 156, Providence County, Rhode Island"
RI,0001307,15000US440070156003,"Block Group 3, Census Tract 156, Providence County, Rhode Island"
RI,0001308,15000US440070157001,"Block Group 1, Census Tract 157, Providence County, Rhode Island"
RI,0001309,15000US440070157002,"Block Group 2, Census Tract 157, Providence County, Rhode Island"
RI,0001310,15000US440070157003,"Block Group 3, Census Tract 157, Providence County, Rhode Island"
RI,0001311,15000US440070157004,"Block Group 4, Census Tract 157, Providence County, Rhode Island"
RI,0001312,15000US440070158001,"Block Group 1, Census Tract 158, Providence County, Rhode Island"
RI,0001313,15000US440070158002,"Block Group 2, Census Tract 158, Providence County, Rhode Island"
RI,0001314,15000US440070158003,"Block Group 3, Census Tract 158, Providence County, Rhode Island"
RI,0001315,15000US440070158004,"Block Group 4, Census Tract 158, Providence County, Rhode Island"
RI,0001316,15000US440070158005,"Block Group 5, Census Tract 158, Providence County, Rhode Island"
RI,0001317,15000US440070159001,"Block Group 1, Census Tract 159, Providence County, Rhode Island"
RI,0001318,15000US440070159002,"Block Group 2, Census Tract 159, Providence County, Rhode Island"
RI,0001319,15000US440070159003,"Block Group 3, Census Tract 159, Providence County, Rhode Island"
RI,0001320,15000US440070159004,"Block Group 4, Census Tract 159, Providence County, Rhode Island"
RI,0001321,15000US440070160001,"Block Group 1, Census Tract 160, Providence County, Rhode Island"
RI,0001322,15000US440070160002,"Block Group 2, Census Tract 160, Providence County, Rhode Island"
RI,0001323,15000US440070160003,"Block Group 3, Census Tract 160, Providence County, Rhode Island"
RI,0001324,15000US440070161001,"Block Group 1, Census Tract 161, Providence County, Rhode Island"
RI,0001325,15000US440070161002,"Block Group 2, Census Tract 161, Providence County, Rhode Island"
RI,0001326,15000US440070161003,"Block Group 3, Census Tract 161, Providence County, Rhode Island"
RI,0001327,15000US440070161004,"Block Group 4, Census Tract 161, Providence County, Rhode Island"
RI,0001328,15000US440070163001,"Block Group 1, Census Tract 163, Providence County, Rhode Island"
RI,0001329,15000US440070163002,"Block Group 2, Census Tract 163, Providence County, Rhode Island"
RI,0001330,15000US440070163003,"Block Group 3, Census Tract 163, Providence County, Rhode Island"
RI,0001331,15000US440070164001,"Block Group 1, Census Tract 164, Providence County, Rhode Island"
RI,0001332,15000US440070164002,"Block Group 2, Census Tract 164, Providence County, Rhode Island"
RI,0001333,15000US440070164003,"Block Group 3, Census Tract 164, Providence County, Rhode Island"
RI,0001334,15000US440070165001,"Block Group 1, Census Tract 165, Providence County, Rhode Island"
RI,0001335,15000US440070165002,"Block Group 2, Census Tract 165, Providence County, Rhode Island"
RI,0001336,15000US440070165003,"Block Group 3, Census Tract 165, Providence County, Rhode Island"
RI,0001337,15000US440070166001,"Block Group 1, Census Tract 166, Providence County, Rhode Island"
RI,0001338,15000US440070167001,"Block Group 1, Census Tract 167, Providence County, Rhode Island"
RI,0001339,15000US440070167002,"Block Group 2, Census Tract 167, Providence County, Rhode Island"
RI,0001340,15000US440070168001,"Block Group 1, Census Tract 168, Providence County, Rhode Island"
RI,0001341,15000US440070168002,"Block Group 2, Census Tract 168, Providence County, Rhode Island"
RI,0001342,15000US440070168003,"Block Group 3, Census Tract 168, Providence County, Rhode Island"
RI,0001343,15000US440070169001,"Block Group 1, Census Tract 169, Providence County, Rhode Island"
RI,0001344,15000US440070169002,"Block Group 2, Census Tract 169, Providence County, Rhode Island"
RI,0001345,15000US440070169003,"Block Group 3, Census Tract 169, Providence County, Rhode Island"
RI,0001346,15000US440070170001,"Block Group 1, Census Tract 170, Providence County, Rhode Island"
RI,0001347,15000US440070170002,"Block Group 2, Census Tract 170, Providence County, Rhode Island"
RI,0001348,15000US440070170003,"Block Group 3, Census Tract 170, Providence County, Rhode Island"
RI,0001349,15000US440070170004,"Block Group 4, Census Tract 170, Providence County, Rhode Island"
RI,0001350,15000US440070171001,"Block Group 1, Census Tract 171, Providence County, Rhode Island"
RI,0001351,15000US440070171002,"Block Group 2, Census Tract 171, Providence County, Rhode Island"
RI,0001352,15000US440070171003,"Block Group 3, Census Tract 171, Providence County, Rhode Island"
RI,0001353,15000US440070171004,"Block Group 4, Census Tract 171, Providence County, Rhode Island"
RI,0001354,15000US440070173001,"Block Group 1, Census Tract 173, Providence County, Rhode Island"
RI,0001355,15000US440070173002,"Block Group 2, Census Tract 173, Providence County, Rhode Island"
RI,0001356,15000US440070173003,"Block Group 3, Census Tract 173, Providence County, Rhode Island"
RI,0001357,15000US440070174001,"Block Group 1, Census Tract 174, Providence County, Rhode Island"
RI,0001358,15000US440070174002,"Block Group 2, Census Tract 174, Providence County, Rhode Island"
RI,0001359,15000US440070174003,"Block Group 3, Census Tract 174, Providence County, Rhode Island"
RI,0001360,15000US440070175001,"Block Group 1, Census Tract 175, Providence County, Rhode Island"
RI,0001361,15000US440070175002,"Block Group 2, Census Tract 175, Providence County, Rhode Island"
RI,0001362,15000US440070175003,"Block Group 3, Census Tract 175, Providence County, Rhode Island"
RI,0001363,15000US440070176001,"Block Group 1, Census Tract 176, Providence County, Rhode Island"
RI,0001364,15000US440070176002,"Block Group 2, Census Tract 176, Providence County, Rhode Island"
RI,0001365,15000US440070177001,"Block Group 1, Census Tract 177, Providence County, Rhode Island"
RI,0001366,15000US440070177002,"Block Group 2, Census Tract 177, Providence County, Rhode Island"
RI,0001367,15000US440070177003,"Block Group 3, Census Tract 177, Providence County, Rhode Island"
RI,0001368,15000US440070178001,"Block Group 1, Census Tract 178, Providence County, Rhode Island"
RI,0001369,15000US440070178002,"Block Group 2, Census Tract 178, Providence County, Rhode Island"
RI,0001370,15000US440070178003,"Block Group 3, Census Tract 178, Providence County, Rhode Island"
RI,0001371,15000US440070179001,"Block Group 1, Census Tract 179, Providence County, Rhode Island"
RI,0001372,15000US440070179002,"Block Group 2, Census Tract 179, Providence County, Rhode Island"
RI,0001373,15000US440070179003,"Block Group 3, Census Tract 179, Providence County, Rhode Island"
RI,0001374,15000US440070180001,"Block Group 1, Census Tract 180, Providence County, Rhode Island"
RI,0001375,15000US440070180002,"Block Group 2, Census Tract 180, Providence County, Rhode Island"
RI,0001376,15000US440070180003,"Block Group 3, Census Tract 180, Providence County, Rhode Island"
RI,0001377,15000US440070181001,"Block Group 1, Census Tract 181, Providence County, Rhode Island"
RI,0001378,15000US440070181002,"Block Group 2, Census Tract 181, Providence County, Rhode Island"
RI,0001379,15000US440070182001,"Block Group 1, Census Tract 182, Providence County, Rhode Island"
RI,0001380,15000US440070182002,"Block Group 2, Census Tract 182, Providence County, Rhode Island"
RI,0001381,15000US440070183001,"Block Group 1, Census Tract 183, Providence County, Rhode Island"
RI,0001382,15000US440070184001,"Block Group 1, Census Tract 184, Providence County, Rhode Island"
RI,0001383,15000US440070184002,"Block Group 2, Census Tract 184, Providence County, Rhode Island"
RI,0001384,15000US440070184003,"Block Group 3, Census Tract 184, Providence County, Rhode Island"
RI,0001385,15000US440070184004,"Block Group 4, Census Tract 184, Providence County, Rhode Island"
RI,0001386,15000US440070184005,"Block Group 5, Census Tract 184, Providence County, Rhode Island"
RI,0001387,15000US440070185001,"Block Group 1, Census Tract 185, Providence County, Rhode Island"
RI,0001388,15000US440070185002,"Block Group 2, Census Tract 185, Providence County, Rhode Island"
RI,0001389,15000US440070185003,"Block Group 3, Census Tract 185, Providence County, Rhode Island"
RI,0001390,15000US440090415001,"Block Group 1, Census Tract 415, Washington County, Rhode Island"
RI,0001391,15000US440090415002,"Block Group 2, Census Tract 415, Washington County, Rhode Island"
RI,0001392,15000US440090501021,"Block Group 1, Census Tract 501.02, Washington County, Rhode Island"
RI,0001393,15000US440090501022,"Block Group 2, Census Tract 501.02, Washington County, Rhode Island"
RI,0001394,15000US440090501031,"Block Group 1, Census Tract 501.03, Washington County, Rhode Island"
RI,0001395,15000US440090501032,"Block Group 2, Census Tract 501.03, Washington County, Rhode Island"
RI,0001396,15000US440090501033,"Block Group 3, Census Tract 501.03, Washington County, Rhode Island"
RI,0001397,15000US440090501034,"Block Group 4, Census Tract 501.03, Washington County, Rhode Island"
RI,0001398,15000US440090501035,"Block Group 5, Census Tract 501.03, Washington County, Rhode Island"
RI,0001399,15000US440090501041,"Block Group 1, Census Tract 501.04, Washington County, Rhode Island"
RI,0001400,15000US440090501042,"Block Group 2, Census Tract 501.04, Washington County, Rhode Island"
